names	scores	logfoldchanges	pvals	pvals_adj	cluster
KDELR1	5.649649	0.58997524	1.9509308368901273e-08	1.641314946770935e-07	Macro_FN1
PRRC2B	5.6275334	0.72450066	2.2162629595910425e-08	1.856657487828458e-07	Macro_FN1
SELK	5.617111	0.52146816	2.34208906306059e-08	1.9591447093039602e-07	Macro_FN1
RILP	5.616394	0.7572128	2.361143791181177e-08	1.9745936684055243e-07	Macro_FN1
KCTD12	5.6150475	0.6456946	2.3749175116249302e-08	1.9856196187764368e-07	Macro_FN1
SUMO3	5.611137	0.6355882	2.428689874422393e-08	2.029067112045329e-07	Macro_FN1
ENG	5.6055183	0.6806974	2.5085939082750163e-08	2.0953039946806743e-07	Macro_FN1
ZFYVE16	5.605375	0.69866925	2.5112465580790027e-08	2.0969997900350413e-07	Macro_FN1
PSMB1	5.6039457	0.5255598	2.525698036537518e-08	2.1085448375395225e-07	Macro_FN1
TNFRSF12A	5.6009355	0.75771475	2.576030304993425e-08	2.1489667020660673e-07	Macro_FN1
UTY	5.5982876	1.0577021	2.619016615088276e-08	2.1837452568370296e-07	Macro_FN1
ATP6V1G1	5.595625	0.4401858	2.6445779538176686e-08	2.2045128544268316e-07	Macro_FN1
