names	scores	logfoldchanges	pvals	pvals_adj	cluster
CTD-2078B5.2	-7.111078	-21.969412	1.1638349350524296e-12	5.195317210076386e-12	Mast_KIT
ERLIN2	-7.1111526	-0.7303645	1.3303628344405812e-12	5.922997534836277e-12	Mast_KIT
THBS3	-7.111966	-1.4948941	1.30023513139308e-12	5.790394199994507e-12	Mast_KIT
RP11-417L19.2	-7.112319	-21.97053	1.1534195914832583e-12	5.150188141457316e-12	Mast_KIT
HRASLS	-7.1142745	-21.921604	1.137198995631773e-12	5.079780320670417e-12	Mast_KIT
PLPP4	-7.1147537	-21.90667	1.1332582630076352e-12	5.0628485698460965e-12	Mast_KIT
RHPN1-AS1	-7.1150284	-21.876968	1.1310069972829154e-12	5.053461048461816e-12	Mast_KIT
PGA5	-7.1150713	-21.933323	1.1306543020483786e-12	5.052555179471892e-12	Mast_KIT
LIPG	-7.1153107	-21.915411	1.1286963784042319e-12	5.044474834056532e-12	Mast_KIT
RP11-142M10.2	-7.116814	-21.896006	1.1164669293374375e-12	4.990479797969702e-12	Mast_KIT
RP11-476B1.1	-7.1172442	-21.845364	1.1129929700892922e-12	4.975611667001275e-12	Mast_KIT
CTC-203F4.2	-7.117791	-2.8195336	1.1956409905088526e-12	5.334471336626759e-12	Mast_KIT
RP1-111D6.3	-7.1219325	-21.848015	1.0758020664198535e-12	4.812543126121952e-12	Mast_KIT
HSPB1	-7.1231556	-0.5435016	1.2281510797530985e-12	5.474444037729977e-12	Mast_KIT
RP11-517B11.4	-7.123228	-21.89497	1.0657394482051642e-12	4.768794816444197e-12	Mast_KIT
S100A16	-7.1256104	-3.3422892	1.1079565007510294e-12	4.954410927180516e-12	Mast_KIT
PSMA1	-7.126675	-0.50974715	1.2003353061576605e-12	5.3547064485206164e-12	Mast_KIT
SMIM12	-7.127985	-0.53539544	1.1850263022149331e-12	5.287813034939737e-12	Mast_KIT
CLCF1	-7.1299825	-0.69189817	1.1619313694254607e-12	5.1875070307965375e-12	Mast_KIT
MED18	-7.1301246	-1.0625122	1.1526052646315135e-12	5.147234166533362e-12	Mast_KIT
RFT1	-7.1315193	-0.7935922	1.1484483194580449e-12	5.129350169117095e-12	Mast_KIT
DTNB	-7.1355853	-0.911084	1.1120911128824442e-12	4.972239644036767e-12	Mast_KIT
MMP8	-7.136691	-22.041536	9.665130080530579e-13	4.328816867385316e-12	Mast_KIT
GPR3	-7.136855	-2.3537273	1.0604987325914083e-12	4.745974803550924e-12	Mast_KIT
RP11-793H13.11	-7.1418667	-2.548222	1.014126832668037e-12	4.539655838968625e-12	Mast_KIT
SMIM5	-7.1427574	-2.3602087	1.0140733717954874e-12	4.539655838968625e-12	Mast_KIT
HCG27	-7.1442714	-2.8406756	9.830280819570054e-13	4.401614377868351e-12	Mast_KIT
SMAD1	-7.1552067	-1.027052	9.63210014463031e-13	4.314596945934242e-12	Mast_KIT
SGCB	-7.155747	-1.7287631	9.417835372064715e-13	4.221425369513749e-12	Mast_KIT
KIF16B	-7.157292	-0.6762933	9.55736743868282e-13	4.282259820199188e-12	Mast_KIT
RP1-125I3.2	-7.1625786	-1.6504885	8.995206598648271e-13	4.034671074745139e-12	Mast_KIT
ZNF200	-7.163247	-0.8890318	9.1174466660271e-13	4.087867571059442e-12	Mast_KIT
LL22NC03-86G7.1	-7.1635504	-1.5840878	8.955321926175832e-13	4.017316162702283e-12	Mast_KIT
MFSD7	-7.165348	-0.70368534	9.018113867937775e-13	4.044407409374356e-12	Mast_KIT
OSBP2	-7.1673083	-21.919182	7.73385137969376e-13	3.4781685582942013e-12	Mast_KIT
RP5-892K4.1	-7.1675725	-2.5732307	8.371686873489264e-13	3.760196505448745e-12	Mast_KIT
TARBP1	-7.168498	-0.9651374	8.764758369763452e-13	3.93235377511065e-12	Mast_KIT
KAT2A	-7.1695337	-0.85104644	8.716521851971444e-13	3.911233017450071e-12	Mast_KIT
RP11-74E22.6	-7.1703534	-21.9259	7.563888082655917e-13	3.402184555560118e-12	Mast_KIT
AP3B1	-7.1709805	-0.5363106	8.696346630917957e-13	3.902699831941258e-12	Mast_KIT
RND1	-7.1734147	-1.3807428	8.372112003287376e-13	3.760196505448745e-12	Mast_KIT
SRRM2	-7.1740723	-0.5077957	8.551996045610738e-13	3.839453094747611e-12	Mast_KIT
KLLN	-7.1740875	-2.8423352	7.952021787550517e-13	3.575332560845038e-12	Mast_KIT
MGMT	-7.175353	-0.52834105	8.43033951912547e-13	3.785843792581815e-12	Mast_KIT
RP11-321N4.5	-7.1760964	-21.93692	7.253271534483359e-13	3.2637784599743894e-12	Mast_KIT
LZIC	-7.176448	-0.5837466	8.345776421326102e-13	3.749367876535489e-12	Mast_KIT
C10orf76	-7.178651	-0.7142764	8.183217691044407e-13	3.6773184433455624e-12	Mast_KIT
PISD	-7.1794844	-0.65940166	8.142145461864575e-13	3.659349729119181e-12	Mast_KIT
NPIPB5	-7.1803064	-0.71113366	8.083547904655988e-13	3.6334987073036133e-12	Mast_KIT
RP11-286O18.1	-7.182569	-21.993309	6.918180311045918e-13	3.116325767384775e-12	Mast_KIT
MGLL	-7.185052	-0.61240894	7.827540641786715e-13	3.519833903434693e-12	Mast_KIT
KCNE1B	-7.1891127	-21.957117	6.59488625325086e-13	2.973479157193021e-12	Mast_KIT
RP11-930P14.2	-7.190007	-2.369568	7.204972713992658e-13	3.2433446977323797e-12	Mast_KIT
TM4SF4	-7.1929646	-21.888288	6.411565208445351e-13	2.892759482235641e-12	Mast_KIT
LRRC45	-7.194494	-1.2088549	7.211747369148081e-13	3.2459606713341633e-12	Mast_KIT
OGT	-7.196268	-0.542255	7.236163799781968e-13	3.256515334177289e-12	Mast_KIT
KIF1C	-7.196315	-0.8437898	7.18033879847036e-13	3.2335516636682745e-12	Mast_KIT
AKAP3	-7.1966243	-21.926033	6.24201859935706e-13	2.81966181373826e-12	Mast_KIT
GPR33	-7.1968756	-21.882183	6.230526195537255e-13	2.8148478094989575e-12	Mast_KIT
RP11-489O18.1	-7.197606	-3.393093	6.522727435560005e-13	2.9417317389072253e-12	Mast_KIT
RIBC2	-7.197943	-2.8505697	6.699309080693621e-13	3.020156812481815e-12	Mast_KIT
DARS2	-7.201189	-1.1047083	6.896604454121547e-13	3.1070222018608287e-12	Mast_KIT
PSMD7	-7.205318	-0.51600826	6.798320893699899e-13	3.0635632498639084e-12	Mast_KIT
AC097495.2	-7.2083864	-2.8097713	6.246598460249322e-13	2.8213523930246735e-12	Mast_KIT
MBNL1-AS1	-7.2090483	-1.5087929	6.448165087846409e-13	2.908883042842374e-12	Mast_KIT
NDUFB9	-7.2123137	-0.5066481	6.47401315371093e-13	2.920152599747471e-12	Mast_KIT
BAIAP2	-7.213318	-0.55629957	6.39597988795927e-13	2.886114187021557e-12	Mast_KIT
CSTF3	-7.2137384	-0.82117295	6.332750627634419e-13	2.8583482873076236e-12	Mast_KIT
NRAS	-7.214923	-0.60747415	6.309782823942939e-13	2.84836310918989e-12	Mast_KIT
JMJD8	-7.21512	-0.71798027	6.284941645633359e-13	2.8379097267216616e-12	Mast_KIT
RP11-455F5.5	-7.2156873	-1.3685349	6.164306086534967e-13	2.785304134098286e-12	Mast_KIT
IDH3A	-7.2207475	-0.58605915	6.053082899219261e-13	2.7357823635988432e-12	Mast_KIT
RP11-655C2.3	-7.223817	-2.5554414	5.613603995244664e-13	2.5388560136345465e-12	Mast_KIT
RP11-366L20.2	-7.223999	-3.3964295	5.379693807340442e-13	2.43502690951812e-12	Mast_KIT
B3GALT6	-7.2248406	-0.6879083	5.860290378933626e-13	2.64935762817375e-12	Mast_KIT
RSL1D1	-7.2257195	-0.51724464	5.869195396869051e-13	2.653027498015908e-12	Mast_KIT
RP11-807H22.7	-7.225763	-2.5604012	5.51779165084864e-13	2.4961932315211344e-12	Mast_KIT
RP5-1092A3.4	-7.2279525	-2.8530395	5.348777536267055e-13	2.4216838256783414e-12	Mast_KIT
ZNF319	-7.228849	-1.6640334	5.541897392119932e-13	2.5067618570289834e-12	Mast_KIT
PRODH2	-7.2295475	-22.030022	4.901899884068207e-13	2.221447406775981e-12	Mast_KIT
HLA-DQB1-AS1	-7.2304425	-3.370818	5.15772991985718e-13	2.335813869888008e-12	Mast_KIT
MACROD1	-7.232457	-1.0437015	5.501814459401798e-13	2.4892995353173652e-12	Mast_KIT
RP11-214N9.1	-7.2332835	-1.7004268	5.367744614736345e-13	2.4299447406815317e-12	Mast_KIT
CCDC175	-7.239802	-21.975811	4.545474752977669e-13	2.0629744925488897e-12	Mast_KIT
RP4-575N6.4	-7.2407007	-21.941916	4.5154842753124854e-13	2.0499154833249646e-12	Mast_KIT
KBTBD12	-7.2413106	-22.053373	4.4952378104740355e-13	2.0409990942745205e-12	Mast_KIT
RP11-439A17.10	-7.2449317	-22.01701	4.376857800285308e-13	1.9880540135186464e-12	Mast_KIT
TLK2	-7.2483854	-0.8388409	4.916613801491496e-13	2.2275162757490178e-12	Mast_KIT
