names	scores	logfoldchanges	pvals	pvals_adj	cluster
LRR1	21.467283	4.5992208	7.156330048753371e-81	1.8157031977612655e-79	pDC_LILRA4
DRD4	21.417938	7.19253	1.6397752387785933e-80	4.144830224711622e-79	pDC_LILRA4
HVCN1	21.410007	3.5017085	1.1398019342606475e-80	2.8875553663893425e-79	pDC_LILRA4
DHRS7	21.406614	2.5695066	6.048975802814157e-81	1.5370602616894435e-79	pDC_LILRA4
RPN2	21.35483	2.548929	1.2216664213856921e-80	3.09262422255218e-79	pDC_LILRA4
AEBP1	21.342121	7.5707974	4.5994522111404084e-80	1.1539385167696568e-78	pDC_LILRA4
KRTCAP2	21.3098	1.9797944	1.316215957145601e-80	3.329473007512304e-79	pDC_LILRA4
MPEG1	21.300808	2.794452	2.8802413698856965e-80	7.247711181249339e-79	pDC_LILRA4
VEGFB	21.265524	4.6203876	1.1135573223532725e-79	2.7896059791354024e-78	pDC_LILRA4
UBE2D2	21.262732	2.1673362	3.1378809973073284e-80	7.890131516662173e-79	pDC_LILRA4
TMED2	21.199223	2.6344557	1.1413292964219158e-79	2.8570541837771196e-78	pDC_LILRA4
C3orf58	21.15423	3.911676	4.335875748493321e-79	1.0765880432552243e-77	pDC_LILRA4
TMEM109	21.110453	3.081217	5.361041616882353e-79	1.3281980605826028e-77	pDC_LILRA4
NME4	21.07159	3.338602	1.080502648633047e-78	2.6671396515049003e-77	pDC_LILRA4
ZDHHC17	21.028227	4.489889	2.729768273236378e-78	6.718539970666656e-77	pDC_LILRA4
EPHB1	21.006706	9.603565	4.345426757684087e-78	1.0663860828361808e-76	pDC_LILRA4
TSEN54	21.00147	4.057565	3.540500408706245e-78	8.701212310061869e-77	pDC_LILRA4
AD000671.6	20.929966	3.1915488	6.874116781876185e-78	1.6832593811666873e-76	pDC_LILRA4
WDFY4	20.903923	3.8407092	1.2861665620153166e-77	3.135752253295519e-76	pDC_LILRA4
RP11-117D22.2	20.896135	6.9898896	1.8823702814878375e-77	4.572789060162307e-76	pDC_LILRA4
RP11-73G16.2	20.867647	13.353761	2.8383771366886383e-77	6.880307859250862e-76	pDC_LILRA4
CD164	20.850306	2.387078	1.122970910982793e-77	2.7418392662792915e-76	pDC_LILRA4
CENPC	20.82137	3.713027	3.759522705073359e-77	9.093564825896753e-76	pDC_LILRA4
SLC32A1	20.798195	10.797681	7.210017582004173e-77	1.7389715991986298e-75	pDC_LILRA4
POLR2A	20.7936	2.9563322	3.618806864616133e-77	8.759488397728161e-76	pDC_LILRA4
PLA2G16	20.791695	3.3087006	4.674503551769101e-77	1.129861712147117e-75	pDC_LILRA4
SEPHS1	20.760216	5.0745625	1.0811008145796884e-76	2.6019007747462872e-75	pDC_LILRA4
PHEX	20.693224	10.923925	2.953174992165598e-76	7.067065212075829e-75	pDC_LILRA4
TMIGD2	20.690514	8.881185	3.04549887214587e-76	7.277662340289571e-75	pDC_LILRA4
TERF1	20.677296	3.892055	2.765639668543878e-76	6.627700070548892e-75	pDC_LILRA4
RPL22L1	20.660414	2.4376733	1.5159237218446134e-76	3.6457911408873947e-75	pDC_LILRA4
APEX1	20.653046	2.7485414	2.180021825350124e-76	5.235470804230012e-75	pDC_LILRA4
